ac.aeroporto_partenza,ac.compagnia,ac.numero_voli,ac.ritardo_medio_partenza,ac.ritardo_medio_arrivo,ac.tasso_cancellazione,differenza,classifica
MEM,F9,170,15.5,14.3,0.59,4.68,9
MEM,NK,847,15.91,6.9,1.77,5.09,10
MEM,AA,4230,16.71,13.65,1.75,5.89,11
MEM,G4,478,23.28,18.43,1.26,12.46,12
MFE,UA,561,3.53,-1.78,3.57,-11.99,1
MFE,MQ,777,9.51,8.81,1.67,-6.01,2
MFE,G4,459,15.07,9.58,0.65,-0.45,3
MFE,OO,1031,17.4,15.56,0.87,1.88,4
MFE,AA,1815,20.81,19.09,2.26,5.29,5
MFR,OO,2817,7.81,3.42,0.96,-3.33,1
MFR,UA,1164,14.13,7.56,1.03,2.99,2
MFR,G4,321,29.66,27.14,1.87,18.52,3
MGM,MQ,544,8.63,4.44,0.55,-6.58,1
MGM,9E,918,10.34,5.06,0.65,-4.87,2
MGM,OO,616,21.64,16.45,1.30,6.43,3
MGM,OH,477,24.19,22.96,4.61,8.98,4
MGW,OO,35,77.34,74.94,0.00,0.0,1
MHK,OO,2,3.0,-13.5,0.00,-6.15,1
MHK,MQ,875,9.16,0.73,1.83,0.01,2
MHT,YX,57,1.82,4.48,1.75,-9.19,1
MHT,MQ,282,3.14,2.42,0.71,-7.87,2
MHT,WN,2655,7.61,-0.29,0.49,-3.4,3
MHT,OH,2148,14.75,10.93,1.91,3.74,4
MHT,AA,120,24.83,19.03,0.00,13.82,5
MHT,NK,111,31.31,22.2,4.50,20.3,6
MIA,MQ,13860,7.64,5.31,1.49,-12.52,1
MIA,YX,569,12.98,7.88,2.11,-7.18,2
MIA,NK,5435,13.36,9.03,1.88,-6.8,3
MIA,WN,5694,16.0,12.57,1.44,-4.16,4
MIA,AS,490,16.2,16.29,5.92,-3.96,5
MIA,UA,6141,18.67,15.05,2.91,-1.49,6
MIA,F9,3633,20.21,18.24,2.61,0.05,7
MIA,DL,11038,20.58,15.23,1.18,0.42,8
MIA,AA,58406,24.11,18.63,1.71,3.95,9
MIA,B6,1821,27.75,24.94,2.31,7.59,10
MIA,9E,15,29.53,35.53,0.00,9.37,11
MKE,MQ,56,0.75,-2.36,1.79,-10.49,1
MKE,AS,444,2.37,-1.38,0.90,-8.87,2
MKE,DL,4179,7.61,1.76,0.96,-3.63,3
MKE,YX,1704,7.84,3.22,2.88,-3.4,4
MKE,WN,9440,8.22,1.84,1.03,-3.02,5
MKE,NK,712,9.72,3.58,2.39,-1.52,6
MKE,UA,639,12.02,6.41,1.25,0.78,7
MKE,OO,5018,14.39,10.28,1.69,3.15,8
MKE,OH,980,14.51,14.96,1.84,3.27,9
MKE,9E,862,15.38,10.03,2.55,4.14,10
MKE,B6,491,16.26,12.72,1.22,5.02,11
MKE,F9,474,17.14,11.89,1.69,5.9,12
MKE,AA,2651,21.44,17.87,1.74,10.2,13
MLB,DL,1362,4.03,-1.66,1.03,-1.85,1
MLB,OH,1152,7.43,5.78,2.00,1.55,2
MLB,G4,239,9.1,4.13,2.51,3.22,3
MLI,9E,714,8.73,3.21,2.10,-5.37,1
MLI,OH,701,10.38,8.85,2.00,-3.72,2
MLI,MQ,715,13.37,7.31,2.38,-0.73,3
MLI,OO,1555,17.22,14.59,2.19,3.12,4
MLI,G4,423,19.05,14.36,1.18,4.95,5
MLU,9E,849,11.25,8.11,0.82,-0.83,1
MLU,OO,211,12.02,12.08,0.95,-0.06,2
MLU,MQ,935,12.86,9.18,1.82,0.78,3
MOB,DL,564,4.3,-1.64,1.42,-4.96,1
MOB,9E,767,4.44,-0.08,0.91,-4.82,2
MOB,MQ,1039,9.81,7.48,1.92,0.55,3
MOB,OO,190,24.76,19.71,0.00,15.5,4
MOB,OH,25,135.13,130.09,8.00,125.87,5
MOT,OO,1921,15.5,12.09,1.61,-0.5,1
MOT,G4,321,18.97,14.92,1.25,2.97,2
MQT,9E,88,1.91,-5.39,3.41,-11.13,1
MQT,OO,228,9.79,6.15,1.75,-3.25,2
MQT,MQ,462,16.68,13.61,0.43,3.64,3
MRY,MQ,477,4.87,2.0,0.42,-5.74,1
MRY,OO,3405,8.09,6.42,0.88,-2.52,2
MRY,AA,630,21.96,19.36,1.43,11.35,3
MRY,G4,106,50.32,51.11,0.94,39.71,4
MSN,YX,1158,2.36,-1.71,1.04,-9.2,1
MSN,DL,1845,6.14,-1.09,1.08,-5.42,2
MSN,9E,734,6.79,0.65,2.32,-4.77,3
MSN,UA,1486,7.02,5.33,1.35,-4.54,4
MSN,MQ,667,12.17,12.62,1.95,0.61,5
MSN,OH,1072,12.4,11.51,1.03,0.84,6
MSN,OO,2200,13.73,10.87,1.50,2.17,7
MSN,F9,279,18.55,17.05,2.15,6.99,8
MSN,AA,1994,23.05,19.96,1.25,11.49,9
MSO,OO,1126,7.36,4.62,0.80,-5.19,1
MSO,DL,719,8.54,4.5,1.11,-4.01,2
MSO,MQ,339,12.06,10.69,0.88,-0.49,3
MSO,UA,1007,13.43,7.01,1.89,0.88,4
MSO,F9,110,15.15,18.52,2.73,2.6,5
MSO,AS,244,15.63,6.49,0.00,3.08,6
MSO,AA,228,17.49,12.12,0.44,4.94,7
MSO,G4,305,31.95,31.19,1.97,19.4,8
MSP,9E,7372,7.23,4.12,0.83,-3.41,1
MSP,AS,964,8.93,5.46,1.56,-1.71,2
MSP,YX,1127,8.95,6.53,1.86,-1.69,3
MSP,DL,66684,9.42,3.6,0.86,-1.22,4
MSP,UA,5147,9.43,5.9,1.44,-1.21,5
MSP,WN,7111,9.55,2.64,0.72,-1.09,6
MSP,MQ,881,10.7,9.72,0.79,0.06,7
MSP,OO,24496,13.09,8.59,0.76,2.45,8
MSP,NK,1154,14.45,12.05,1.13,3.81,9
MSP,AA,4346,16.37,12.76,1.47,5.73,10
MSP,G4,229,21.39,13.22,0.44,10.75,11
MSP,F9,1561,21.45,20.1,2.11,10.81,12
MSP,OH,656,21.76,21.52,2.44,11.12,13
MSP,B6,314,36.61,32.68,1.59,25.97,14
MSY,9E,1,-5.0,-13.0,0.00,-19.39,1
MSY,MQ,1065,9.34,6.85,1.69,-5.05,2
MSY,UA,6368,10.52,5.6,2.20,-3.87,3
MSY,YX,572,10.61,6.82,0.70,-3.78,4
MSY,AS,663,11.4,8.1,0.75,-2.99,5
MSY,DL,6973,12.1,5.59,0.99,-2.29,6
MSY,OO,317,12.25,7.67,3.47,-2.14,7
MSY,WN,18726,13.42,8.59,0.98,-0.97,8
MSY,NK,5120,14.28,8.36,2.15,-0.11,9
MSY,OH,622,16.82,10.65,2.41,2.43,10
MSY,AA,6730,21.12,18.63,1.60,6.73,11
MSY,F9,821,22.31,20.02,4.26,7.92,12
MSY,B6,1264,26.3,20.67,1.90,11.91,13
MSY,G4,89,32.81,29.35,1.12,18.42,14
MTJ,DL,103,5.43,-0.68,0.00,-8.25,1
MTJ,WN,618,10.93,4.47,0.16,-2.75,2
MTJ,UA,753,10.96,3.75,1.46,-2.72,3
MTJ,OO,673,13.33,8.75,1.78,-0.35,4
MTJ,MQ,62,16.08,16.73,3.23,2.4,5
MTJ,AA,503,22.93,20.95,0.20,9.25,6
MVY,YX,535,15.58,15.24,4.30,-3.71,1
MVY,MQ,21,23.1,28.67,0.00,3.81,2
MVY,B6,501,23.15,22.61,5.79,3.86,3
MYR,OO,32,-0.91,-7.75,0.00,-11.54,1
MYR,DL,1987,2.95,-3.15,1.06,-7.68,2
MYR,9E,514,8.06,0.36,2.53,-2.57,3
MYR,WN,2353,8.07,1.75,0.64,-2.56,4
MYR,YX,568,9.91,3.95,4.05,-0.72,5
MYR,MQ,366,10.31,7.89,1.09,-0.32,6
MYR,NK,4648,10.69,6.07,2.62,0.06,7
MYR,UA,263,11.46,3.01,1.52,0.83,8
MYR,OH,2146,12.11,9.2,1.91,1.48,9
MYR,AA,1142,14.81,12.17,2.01,4.18,10
MYR,G4,1099,20.17,19.1,3.09,9.54,11
MYR,F9,403,23.55,21.9,6.45,12.92,12
OAJ,DL,301,3.52,-1.89,1.33,-7.34,1
OAJ,9E,536,8.33,1.32,0.00,-2.53,2
OAJ,OH,938,14.7,12.09,1.81,3.84,3
OAK,HA,971,-0.89,-1.56,2.06,-9.56,1
OAK,OO,1342,2.17,-1.52,0.30,-6.5,2
OAK,G4,156,2.67,2.9,1.28,-6.0,3
OAK,AS,704,4.83,-1.55,2.41,-3.84,4
OAK,DL,541,6.12,-2.42,1.48,-2.55,5
OAK,NK,2852,9.17,5.1,1.93,0.5,6
OAK,WN,34447,9.29,2.41,0.52,0.62,7
OGG,WN,6486,0.22,-4.99,0.52,-3.98,1
OGG,HA,13451,4.24,3.02,0.94,0.04,2
OGG,UA,1575,6.32,-2.53,1.21,2.12,3
OGG,AA,1090,7.73,1.66,0.46,3.53,4
OGG,AS,1983,10.53,5.42,3.83,6.33,5
OGG,DL,864,11.24,3.2,1.39,7.04,6
OKC,DL,1678,2.91,-4.86,0.89,-6.2,1
OKC,AS,341,4.97,6.04,2.35,-4.14,2
OKC,YX,920,6.78,3.22,1.63,-2.33,3
OKC,MQ,2119,7.8,4.39,1.89,-1.31,4
OKC,WN,7261,7.9,2.53,0.61,-1.21,5
OKC,F9,421,8.75,4.41,1.66,-0.36,6
OKC,OO,6568,8.84,5.63,0.65,-0.27,7
OKC,UA,30,16.13,17.83,0.00,7.02,8
OKC,G4,144,16.25,15.13,0.69,7.14,9
OKC,AA,2689,16.9,15.31,1.86,7.79,10
OKC,OH,296,26.72,24.59,2.03,17.61,11
OKC,9E,4,36.75,39.0,0.00,27.64,12
OMA,YX,1002,4.44,2.05,1.50,-7.14,1
OMA,AS,453,6.08,4.22,1.55,-5.5,2
OMA,MQ,529,6.75,4.5,1.32,-4.83,3
OMA,DL,1847,8.1,-0.26,1.03,-3.48,4
OMA,9E,485,10.19,6.04,3.09,-1.39,5
OMA,UA,2843,10.53,8.71,1.62,-1.05,6
OMA,WN,7777,11.02,4.37,1.04,-0.56,7
OMA,OO,4192,11.23,8.02,0.86,-0.35,8
OMA,G4,528,15.74,12.33,2.27,4.16,9
OMA,AA,3018,17.99,14.83,1.36,6.41,10
OMA,OH,90,21.26,20.62,1.11,9.68,11
OMA,F9,413,25.49,26.53,1.94,13.91,12
OME,AS,365,-0.93,3.37,3.56,0.0,1
ONT,MQ,66,-4.27,-8.71,0.00,-13.35,1
ONT,AS,1377,4.14,1.34,2.47,-4.94,2
ONT,DL,1755,5.05,-4.46,0.97,-4.03,3
ONT,OO,2651,5.7,3.51,0.41,-3.38,4
ONT,UA,1417,6.74,-1.04,0.85,-2.34,5
ONT,WN,11076,7.63,0.21,0.35,-1.45,6
ONT,HA,354,8.45,8.22,0.56,-0.63,7
ONT,AA,3337,15.14,9.77,1.20,6.06,8
ONT,F9,3428,15.27,13.41,2.07,6.19,9
ONT,B6,274,17.34,9.22,2.19,8.26,10
ORD,YX,16571,4.95,-0.65,0.97,-10.75,1
ORD,WN,6523,10.91,4.59,1.66,-4.79,2
ORD,MQ,33422,11.14,8.05,1.19,-4.56,3
ORD,9E,79,11.64,10.86,1.27,-4.06,4
ORD,UA,87050,14.12,8.54,1.36,-1.58,5
ORD,AS,2969,14.58,11.26,1.55,-1.12,6
ORD,DL,10416,16.52,10.49,1.18,0.82,7
ORD,OO,52773,17.41,13.38,1.77,1.71,8
ORD,AA,50542,21.65,17.9,1.13,5.95,9
ORD,NK,8075,22.98,16.08,1.88,7.28,10
ORD,B6,1161,25.36,21.69,1.89,9.66,11
ORD,F9,2567,29.5,31.44,3.12,13.8,12
ORF,YX,2698,5.59,3.13,2.52,-7.15,1
ORF,UA,2282,8.8,4.05,2.15,-3.94,2
ORF,MQ,407,9.33,5.59,0.74,-3.41,3
ORF,OH,2997,10.39,7.7,1.13,-2.35,4
ORF,WN,3149,11.08,4.32,0.35,-1.66,5
ORF,9E,2152,12.61,7.43,2.79,-0.13,6
ORF,DL,2409,13.42,6.96,1.04,0.68,7
ORF,AA,2788,19.52,14.21,2.08,6.78,8
ORF,NK,911,23.98,16.1,3.18,11.24,9
ORF,OO,346,24.94,21.15,0.58,12.2,10
ORF,G4,222,25.53,24.92,3.60,12.79,11
ORF,F9,248,31.43,33.47,4.84,18.69,12
ORH,YX,334,0.37,-4.03,5.39,-19.3,1
ORH,9E,274,18.5,14.49,5.47,-1.17,2
ORH,B6,638,29.92,22.99,2.19,10.25,3
OTH,OO,342,35.74,30.37,1.17,0.0,1
OTZ,AS,364,-2.15,-1.05,6.04,0.0,1
PAE,AS,1023,2.87,0.45,3.13,0.0,1
PBG,G4,429,35.69,32.87,4.66,0.0,1
PBI,YX,16,-4.81,-6.88,0.00,-22.31,1
PBI,NK,453,7.99,2.13,1.77,-9.51,2
PBI,WN,2566,10.62,5.61,0.78,-6.88,3
PBI,DL,6952,14.49,9.07,1.38,-3.01,4
PBI,G4,364,17.22,16.02,1.65,-0.28,5
PBI,B6,8227,17.69,12.98,1.63,0.19,6
PBI,UA,3291,19.2,13.7,3.52,1.7,7
PBI,AA,5970,22.06,19.48,1.81,4.56,8
PBI,F9,820,29.13,25.11,3.29,11.63,9
PDX,MQ,46,-4.26,-10.26,0.00,-12.47,1
PDX,AS,16762,5.05,4.15,2.11,-3.16,2
PDX,OO,10595,5.15,4.0,0.59,-3.06,3
PDX,DL,6942,6.42,-1.45,0.86,-1.79,4
PDX,WN,9553,9.18,2.97,0.49,0.97,5
PDX,G4,307,9.37,5.54,0.00,1.16,6
PDX,UA,6393,10.59,4.69,1.45,2.38,7
PDX,HA,706,13.85,11.19,0.71,5.64,8
PDX,NK,1684,14.9,8.69,2.08,6.69,9
PDX,F9,1748,17.5,17.08,2.35,9.29,10
PDX,AA,3668,17.57,11.12,1.53,9.36,11
PDX,B6,205,47.03,42.41,0.98,38.82,12
PGD,G4,6100,12.67,10.03,1.89,0.0,1
PHL,YX,8450,3.54,-0.48,1.91,-12.52,1
PHL,B6,1030,6.98,2.13,1.75,-9.08,2
PHL,9E,142,7.34,-0.52,0.00,-8.72,3
PHL,UA,3691,9.3,3.99,1.33,-6.76,4
PHL,AS,584,12.1,12.58,1.54,-3.96,5
PHL,DL,5648,12.24,3.79,0.96,-3.82,6
PHL,OH,11932,13.48,10.01,1.50,-2.58,7
PHL,WN,4888,14.42,6.86,0.65,-1.64,8
PHL,NK,4524,17.16,9.18,2.10,1.1,9
PHL,AA,43433,18.99,13.53,1.76,2.93,10
PHL,F9,11134,22.47,18.97,2.86,6.41,11
PHL,OO,193,24.69,16.57,1.04,8.63,12
PHX,MQ,8263,4.87,0.5,0.30,-6.29,1
PHX,AS,4951,4.96,4.39,1.96,-6.2,2
PHX,OO,25256,5.09,2.08,0.23,-6.07,3
PHX,HA,355,8.51,6.97,0.28,-2.65,4
PHX,UA,9945,9.24,2.92,1.66,-1.92,5
PHX,DL,10120,9.28,2.04,0.71,-1.88,6
PHX,WN,66144,12.14,5.31,0.46,0.98,7
PHX,F9,9389,13.33,10.59,1.21,2.17,8
PHX,AA,53910,14.09,9.4,0.56,2.93,9
PHX,G4,409,17.2,14.84,0.98,6.04,10
PHX,NK,1122,19.12,16.43,2.14,7.96,11
PHX,B6,884,35.02,29.55,1.24,23.86,12
PIA,G4,981,10.82,8.46,2.04,-4.84,1
PIA,OH,911,14.23,13.48,1.54,-1.43,2
PIA,OO,1075,18.79,14.59,1.95,3.13,3
PIA,MQ,572,20.32,15.17,1.40,4.66,4
PIB,OO,593,14.66,11.08,3.04,0.0,1
PIE,G4,8042,10.81,8.58,2.71,0.0,1
PIH,OO,685,-2.85,-8.6,0.00,0.0,1
PIT,YX,9277,0.47,-4.37,1.35,-9.04,1
PIT,AS,411,5.71,1.69,2.92,-3.8,2
PIT,DL,3309,6.0,-1.03,0.88,-3.51,3
PIT,OO,873,7.09,1.49,0.34,-2.42,4
PIT,MQ,664,8.75,4.98,1.20,-0.76,5
PIT,B6,1152,9.17,7.1,1.82,-0.34,6
PIT,WN,10052,10.12,4.23,0.96,0.61,7
PIT,UA,2900,10.5,6.36,1.00,0.99,8
PIT,G4,1350,11.24,8.76,2.22,1.73,9
PIT,OH,661,13.82,9.83,2.87,4.31,10
PIT,AA,6154,15.13,12.89,1.32,5.62,11
PIT,9E,1689,15.71,10.18,2.90,6.2,12
PIT,F9,532,17.67,23.5,4.14,8.16,13
PIT,NK,3342,20.67,14.09,2.99,11.16,14
PLN,OO,771,15.53,10.26,2.08,0.0,1
PNS,DL,2522,2.89,-2.52,0.75,-11.23,1
PNS,UA,667,6.91,1.23,1.65,-7.21,2
PNS,WN,2246,7.08,0.68,0.36,-7.04,3
PNS,MQ,1518,9.19,6.78,1.38,-4.93,4
PNS,NK,928,16.36,8.28,2.69,2.24,5
PNS,F9,393,17.06,14.76,2.29,2.94,6
PNS,OH,2596,19.06,17.22,0.96,4.94,7
PNS,9E,255,24.08,19.0,1.18,9.96,8
PNS,YX,84,25.65,22.52,2.38,11.53,9
PNS,OO,174,29.71,27.4,0.00,15.59,10
PNS,AA,1784,33.59,32.8,2.47,19.47,11
PPG,HA,125,19.99,15.55,0.00,0.0,1
PQI,B6,111,7.45,3.66,0.90,0.0,1
PRC,OO,710,24.6,22.2,0.56,0.0,1
PSC,OO,4039,5.77,1.06,0.32,-0.84,1
PSC,AS,371,7.6,9.82,2.16,0.99,2
PSC,G4,304,7.74,4.68,0.66,1.13,3
PSC,DL,392,13.48,4.6,0.51,6.87,4
PSE,B6,575,10.29,5.51,2.61,-0.32,1
PSE,F9,290,11.23,8.98,2.07,0.62,2
PSG,AS,714,-0.17,-1.69,1.54,0.0,1
PSM,G4,303,24.53,21.06,2.64,0.0,1
PSP,AS,1464,3.95,2.34,3.83,-5.14,1
PSP,MQ,118,7.34,4.08,2.54,-1.75,2
PSP,WN,2598,7.82,1.98,0.27,-1.27,3
PSP,F9,20,8.0,10.75,0.00,-1.09,4
PSP,DL,617,8.03,0.24,0.32,-1.06,5
PSP,OO,5347,8.41,7.53,0.77,-0.68,6
PSP,G4,101,10.01,6.33,0.00,0.92,7
PSP,UA,1418,11.13,5.48,0.49,2.04,8
PSP,AA,1765,14.89,11.2,1.25,5.8,9
PSP,B6,65,38.64,32.92,1.54,29.55,10
PVD,YX,938,3.05,-2.18,0.85,-9.31,1
PVD,UA,130,9.56,8.17,1.54,-2.8,2
PVD,WN,4803,10.29,1.99,1.17,-2.07,3
PVD,MQ,438,10.84,12.96,0.46,-1.52,4
PVD,OO,551,11.81,9.96,0.54,-0.55,5
PVD,B6,1412,12.56,8.45,0.99,0.2,6
PVD,9E,709,13.22,6.02,2.40,0.86,7
PVD,OH,1605,13.58,11.41,2.18,1.22,8
PVD,DL,1295,14.99,6.39,1.08,2.63,9
PVD,AA,2177,17.19,12.48,0.92,4.83,10
PVD,G4,197,28.42,22.09,0.51,16.06,11
PVU,G4,1781,12.09,9.44,0.51,-1.7,1
PVU,OO,302,23.86,22.53,1.32,10.07,2
PWM,MQ,295,6.56,5.47,0.68,-6.55,1
PWM,YX,3374,6.62,0.89,2.40,-6.49,2
PWM,UA,808,7.32,4.86,1.98,-5.79,3
PWM,DL,717,12.68,5.79,1.26,-0.43,4
PWM,WN,1519,14.0,6.89,0.86,0.89,5
PWM,OO,418,17.8,11.03,0.72,4.69,6
PWM,B6,350,18.02,13.81,4.86,4.91,7
PWM,OH,706,18.59,15.01,1.70,5.48,8
PWM,AA,1716,19.0,14.89,2.16,5.89,9
PWM,F9,341,19.8,15.6,6.74,6.69,10
PWM,9E,846,22.24,16.84,4.49,9.13,11
RAP,UA,1003,6.51,3.58,1.79,-5.83,1
RAP,MQ,1153,10.14,6.73,0.78,-2.2,2
RAP,G4,403,12.82,10.5,1.24,0.48,3
RAP,DL,95,13.7,14.2,3.16,1.36,4
RAP,OO,2035,14.43,8.11,1.23,2.09,5
RAP,9E,192,16.66,11.64,0.00,4.32,6
RAP,AA,129,35.38,38.05,1.55,23.04,7
RDD,OO,1455,9.18,5.4,0.48,0.0,1
RDM,AS,462,5.01,9.37,2.60,-10.43,1
RDM,MQ,390,10.4,2.6,0.51,-5.04,2
RDM,OO,3780,11.89,10.72,2.06,-3.55,3
RDM,UA,1074,24.87,18.72,1.58,9.43,4
RDM,AA,131,91.64,88.36,1.53,76.2,5
RDU,YX,5547,5.28,3.53,1.48,-8.11,1
RDU,MQ,1217,7.33,3.97,1.07,-6.06,2
RDU,WN,8943,10.51,3.61,0.56,-2.88,3
RDU,UA,5338,11.24,6.23,1.37,-2.15,4
RDU,DL,10867,11.53,3.86,0.91,-1.86,5
RDU,9E,6287,13.77,9.13,3.04,0.38,6
RDU,OO,1002,15.44,15.46,0.30,2.05,7
RDU,AS,490,15.56,12.43,1.22,2.17,8
RDU,OH,845,16.1,13.48,1.42,2.71,9
RDU,B6,3115,17.53,13.0,1.64,4.14,10
RDU,F9,4530,18.29,16.76,3.22,4.9,11
RDU,AA,11119,19.01,14.85,1.73,5.62,12
RDU,NK,423,25.18,18.01,1.42,11.79,13
RFD,G4,755,24.69,20.47,1.85,0.0,1
RHI,OO,630,14.45,8.61,1.11,0.0,1
RIC,UA,873,2.42,-1.01,1.15,-10.67,1
RIC,YX,2343,5.49,4.15,1.88,-7.6,2
RIC,MQ,212,7.49,3.11,0.47,-5.6,3
RIC,DL,2637,8.19,1.67,0.64,-4.9,4
RIC,OH,470,9.01,6.2,1.28,-4.08,5
RIC,WN,1942,10.16,3.34,0.05,-2.93,6
RIC,9E,1962,12.92,8.68,3.31,-0.17,7
RIC,B6,1659,15.72,8.55,1.27,2.63,8
RIC,OO,680,17.34,11.44,0.00,4.25,9
RIC,AA,3622,20.69,16.0,1.63,7.6,10
RIC,NK,1082,21.43,13.42,1.85,8.34,11
RIC,G4,287,32.62,25.16,1.74,19.53,12
RIW,OO,616,12.55,9.16,1.79,0.0,1
RKS,OO,586,18.55,13.83,1.19,0.0,1
RNO,AS,599,4.51,5.44,1.00,-5.91,1
RNO,OO,4233,8.52,6.95,0.69,-1.9,2
RNO,WN,8648,8.53,2.98,0.54,-1.89,3
RNO,NK,1139,8.99,5.57,1.84,-1.43,4
RNO,DL,989,11.95,4.25,1.01,1.53,5
RNO,UA,2163,12.18,7.72,1.25,1.76,6
RNO,MQ,278,13.21,10.78,0.36,2.79,7
RNO,AA,2318,18.97,14.34,1.29,8.55,8
RNO,B6,242,25.78,23.91,2.48,15.36,9
RNO,G4,3,67.33,73.0,0.00,56.91,10
ROA,DL,421,11.56,2.48,0.95,-4.5,1
ROA,9E,926,12.35,4.99,1.94,-3.71,2
ROA,OH,249,15.12,17.02,1.20,-0.94,3
ROA,OO,743,19.12,17.79,2.15,3.06,4
ROA,YX,310,20.58,20.55,5.48,4.52,5
ROA,G4,236,24.55,21.8,3.81,8.49,6
ROC,YX,957,2.91,-2.44,1.99,-9.38,1
ROC,MQ,807,6.02,2.47,0.74,-6.27,2
ROC,OO,509,8.83,3.56,0.39,-3.46,3
ROC,UA,974,9.93,6.64,1.44,-2.36,4
ROC,9E,2582,10.66,2.9,3.49,-1.63,5
ROC,OH,712,11.72,9.96,1.26,-0.57,6
ROC,WN,1883,13.3,6.64,0.53,1.01,7
ROC,NK,473,15.14,5.88,1.69,2.85,8
ROC,DL,1014,15.9,5.65,0.99,3.61,9
ROC,B6,746,20.04,15.87,3.08,7.75,10
ROC,AA,864,21.47,18.61,1.62,9.18,11
ROC,G4,66,43.57,34.65,1.52,31.28,12
ROW,MQ,163,13.94,7.32,0.61,-9.02,1
ROW,OO,794,24.87,22.0,3.15,1.91,2
RST,YX,14,-6.86,-7.36,0.00,-19.08,1
RST,MQ,327,8.09,5.23,0.00,-4.13,2
RST,9E,236,13.8,10.28,2.12,1.58,3
RST,OO,791,13.82,8.43,1.01,1.6,4
RSW,9E,19,7.58,5.32,0.00,-6.31,1
RSW,UA,5331,8.29,3.86,3.28,-5.6,2
RSW,AS,159,8.45,6.35,4.40,-5.44,3
RSW,DL,7021,11.27,7.37,1.60,-2.62,4
RSW,WN,7390,11.72,7.76,1.92,-2.17,5
RSW,NK,2354,13.58,10.66,2.42,-0.31,6
RSW,YX,90,16.47,12.19,0.00,2.58,7
RSW,AA,5370,17.96,15.09,2.35,4.07,8
RSW,F9,2339,20.07,16.04,3.51,6.18,9
RSW,B6,3703,21.61,18.46,2.67,7.72,10
RSW,MQ,84,21.87,25.59,1.19,7.98,11
RSW,OH,31,23.0,19.21,6.45,9.11,12
SAF,OO,2672,13.97,10.09,1.57,-0.33,1
SAF,MQ,102,23.13,21.83,1.96,8.83,2
SAN,AS,9939,8.93,9.1,2.79,-4.09,1
SAN,UA,9768,9.69,5.87,2.12,-3.33,2
SAN,OO,12330,10.32,11.68,0.92,-2.7,3
SAN,DL,9096,11.22,6.11,0.71,-1.8,4
SAN,NK,2865,12.91,9.91,1.99,-0.11,5
SAN,WN,33974,13.86,9.11,0.88,0.84,6
SAN,HA,701,16.36,16.45,0.71,3.34,7
SAN,G4,174,17.66,20.35,1.15,4.64,8
SAN,AA,8805,18.42,14.19,1.24,5.4,9
SAN,B6,1639,21.13,18.13,0.31,8.11,10
SAN,F9,3320,22.15,23.58,2.17,9.13,11
SAT,UA,5474,8.16,3.01,1.77,-3.58,1
SAT,WN,16408,9.07,3.44,0.63,-2.67,2
SAT,AS,614,9.67,6.99,0.65,-2.07,3
SAT,OO,994,10.56,8.72,0.80,-1.18,4
SAT,DL,6005,11.49,5.06,0.82,-0.25,5
SAT,MQ,259,12.79,8.41,1.16,1.05,6
SAT,AA,7954,16.18,14.3,1.81,4.44,7
SAT,YX,9,16.22,6.0,0.00,4.48,8
SAT,NK,2028,17.87,10.2,2.32,6.13,9
SAT,F9,648,22.57,15.17,2.78,10.83,10
SAT,B6,554,32.44,26.08,2.17,20.7,11
SAT,G4,22,74.5,74.91,0.00,62.76,12
SAV,OO,379,4.84,2.22,2.11,-7.27,1
SAV,F9,159,6.3,7.96,2.52,-5.81,2
SAV,YX,1112,7.31,2.02,0.81,-4.8,3
SAV,DL,3287,8.75,2.43,0.79,-3.36,4
SAV,MQ,966,9.28,5.44,0.83,-2.83,5
SAV,OH,3414,10.08,5.16,1.29,-2.03,6
SAV,WN,2825,10.59,5.61,0.64,-1.52,7
SAV,UA,1259,11.03,5.8,1.59,-1.08,8
SAV,9E,1819,14.62,6.96,3.85,2.51,9
SAV,G4,818,15.15,13.09,1.22,3.04,10
SAV,B6,890,16.91,13.26,1.12,4.8,11
SAV,AA,1881,25.12,19.16,2.50,13.01,12
SBA,AS,310,0.67,-0.17,0.97,-11.06,1
SBA,MQ,293,3.81,-0.82,1.02,-7.92,2
SBA,WN,1932,7.58,1.07,1.40,-4.15,3
SBA,OO,1763,10.34,7.55,1.47,-1.39,4
SBA,DL,611,14.78,7.82,0.49,3.05,5
SBA,UA,1480,15.24,10.77,2.30,3.51,6
SBA,AA,1024,20.7,17.17,1.37,8.97,7
SBN,AA,1,-10.0,7.0,0.00,-26.45,1
SBN,9E,9,-2.56,-13.22,0.00,-19.01,2
SBN,UA,24,7.71,1.42,0.00,-8.74,3
SBN,OH,1141,13.3,10.15,0.88,-3.15,4
SBN,G4,705,15.27,11.45,1.99,-1.18,5
SBN,YX,64,16.81,13.56,1.56,0.36,6
SBN,OO,4311,17.57,12.5,1.76,1.12,7
SBP,MQ,165,0.48,-2.88,0.00,-10.77,1
SBP,AS,62,7.23,7.19,0.00,-4.02,2
SBP,OO,3822,8.16,6.61,1.20,-3.09,3
SBP,UA,346,8.87,2.52,0.87,-2.38,4
SBP,AA,787,29.77,25.17,0.38,18.52,5
SCC,AS,523,-5.44,-5.75,3.44,0.0,1
SCE,OH,13,-2.55,-0.27,15.38,-15.28,1
SCE,YX,6,-1.67,10.5,0.00,-14.4,2
